pmid,pmcid,title,platform_mentioned,cga_strong,cga_general,cga_example,assembly_strong,assembly_general,assembly_example,annotation_strong,annotation_general,annotation_example,sgf_strong,sgf_general,sgf_example,proteome_cmp_strong,proteome_cmp_general,proteome_cmp_example,variation_strong,variation_general,variation_example,metagenomics_strong,metagenomics_general,metagenomics_example,rnaseq_strong,rnaseq_general,rnaseq_example,phylo_strong,phylo_general,phylo_example,crispr_strong,crispr_general,crispr_example,subsystems_strong,subsystems_general,subsystems_example,specialty_genes_strong,specialty_genes_general,specialty_genes_example,amr_strong,amr_general,amr_example,taxclass_strong,taxclass_general,taxclass_example,docking_strong,docking_general,docking_example,pfs_strong,pfs_general,pfs_example,pathway_strong,pathway_general,pathway_example,p3tools_strong,p3tools_general,p3tools_example,blast_strong,blast_general,blast_example,primer_design_strong,primer_design_general,primer_design_example,genome_alignment_strong,genome_alignment_general,genome_alignment_example,tnseq_strong,tnseq_general,tnseq_example,bact_genome_tree_strong,bact_genome_tree_general,bact_genome_tree_example,viral_genome_tree_strong,viral_genome_tree_general,viral_genome_tree_example,cgmlst_strong,cgmlst_general,cgmlst_example,wg_snp_strong,wg_snp_general,wg_snp_example,msa_snp_strong,msa_snp_general,msa_snp_example,metacats_strong,metacats_general,metacats_example,protein_structure_strong,protein_structure_general,protein_structure_example,protein_stability_strong,protein_stability_general,protein_stability_example,comparative_systems_strong,comparative_systems_general,comparative_systems_example,mobile_element_strong,mobile_element_general,mobile_element_example,expression_import_strong,expression_import_general,expression_import_example,fastq_utils_strong,fastq_utils_general,fastq_utils_example,id_mapper_strong,id_mapper_general,id_mapper_example,sarscov2_genome_strong,sarscov2_genome_general,sarscov2_genome_example,sarscov2_wastewater_strong,sarscov2_wastewater_general,sarscov2_wastewater_example,flu_submission_strong,flu_submission_general,flu_submission_example,flu_ha_subtype_strong,flu_ha_subtype_general,flu_ha_subtype_example,flu_reassortment_strong,flu_reassortment_general,flu_reassortment_example,subspecies_strong,subspecies_general,subspecies_example,viral_assembly_strong,viral_assembly_general,viral_assembly_example,outbreak_tracker_strong,outbreak_tracker_general,outbreak_tracker_example
41245674,PMC12466014,A Haemophilus influenzae-associated mycotic aneurysm months after treated bacteremia,True,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,The Bacterial and Viral Bioinformatics Resource Center (BV-BRC) was used to query variation in isolate genomes using the Variation Analysis Service.,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
41237040,PMC12617846,"Tenacibaculum salmonis sp. nov., isolated from Atlantic salmon (Salmo salar L.) fish farmed in Chile",True,0,0,,1,1,Assemblies were conducted using the default parameters of the Genome Assembly Service (https://www.bv-brc.org/app/Assembly2).,0,1,"nov., isolated from Atlantic salmon (Salmo salar L.) cultured in Chile New salmonid hosts for Tenacibaculum species: expansion of tenacibaculosis in Chilean aquaculture Genomics of Tenacibaculum Species in British Columbia, Canada Evaluation of media for the successful culture of Flexibacter maritim",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
41227682,PMC12607527,"Detection, Genomic Characterization, and Antibiotic Susceptibility of Salmonella Anatum SPBM3 Isolated from Plant-Based Meat",True,0,0,,0,0,,1,1,"To identify virulence, antibiotic-resistant genes, the draft genome was analyzed using the Genome Annotation services via the Bacterial and Viral Bioinformatics Resource Center (BV-BRC).",0,0,,0,0,,0,0,,0,0,,0,0,,0,1,"FastQC: A Quality Control Tool for High Throughput Sequence Data fastp: An Ultra-Fast All-in-One FASTQ Preprocessor JSpeciesWS: A web server for prokaryotic species circumscription based on pairwise genome comparison Open-access bacterial population genomics: BIGSdb software, the PubMLST.org website",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,"FastQC: A Quality Control Tool for High Throughput Sequence Data fastp: An Ultra-Fast All-in-One FASTQ Preprocessor JSpeciesWS: A web server for prokaryotic species circumscription based on pairwise genome comparison Open-access bacterial population genomics: BIGSdb software, the PubMLST.org website",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
41227457,PMC12607339,Bacterial Composition Across Bat Species: A Human Health Perspective,True,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
41225322,PMC12613383,Identification of poultry commensal bacteria with the ability to inhibit the growth of Salmonella enterica serovar Typhimurium in co-culture,True,1,0,Assembled contigs were submitted to the Bacterial and Viral Bioinformatics Resource Center (BV-BRC) server and annotated using a comprehensive genome analysis tool and the default setting.,0,2,"Versatile genome assembly evaluation with QUAST-LG CheckM: assessing the quality of microbial genomes recovered from isolates, single cells, and metagenomes PATRIC: the comprehensive bacterial bioinformatics resource with a focus on human pathogenic species Mash: fast genome and metagenome distance ",1,2,"Versatile genome assembly evaluation with QUAST-LG CheckM: assessing the quality of microbial genomes recovered from isolates, single cells, and metagenomes PATRIC: the comprehensive bacterial bioinformatics resource with a focus on human pathogenic species Mash: fast genome and metagenome distance ",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,"This tool generated the assembly quality report, annotated the genome with RAST-tk, and extracted specialty genes.",0,0,,0,1,"Genome annotation, taxonomic classification, virulence and ARG identification A phylogenetic classification of each isolate based on whole genome sequencing and the BV-BRC comprehensive genome report.",0,0,,0,1,"Then, the relevant PATRIC global protein families (PGFams) were extracted and aligned with MUSCLE, and mapped to the nucleotides sequences.",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
41217201,PMC12671222,Genomic analysis of virulence factors of nosocomial MDR A. baumannii from a tertiary care hospital,True,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,REFERENCES Host-pathogen interactions in Acinetobacter baumannii infection: recent advances and future challenges Acinetobacter baumannii: evolution of a global pathogen Ventilator-associated pneumonia among ICU patients in WHO Southeast Asian region: a systematic review Mapping global prevalence of,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,REFERENCES Host-pathogen interactions in Acinetobacter baumannii infection: recent advances and future challenges Acinetobacter baumannii: evolution of a global pathogen Ventilator-associated pneumonia among ICU patients in WHO Southeast Asian region: a systematic review Mapping global prevalence of,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
41209492,PMC12595356,Safety evaluation of Butyricicoccus faecihominis DSM 34943,True,0,0,,0,1,"Introducing the bacterial and viral bioinformatics resource center (BV-BRC): a resource combining PATRIC, IRD and ViPR Butyrate and obesity: current research status and future prospect Phosphatidylinositol-specific phospholipase c activity in lactobacillus rhamnosus with capacity to translocate Char",0,1,"Introducing the bacterial and viral bioinformatics resource center (BV-BRC): a resource combining PATRIC, IRD and ViPR Butyrate and obesity: current research status and future prospect Phosphatidylinositol-specific phospholipase c activity in lactobacillus rhamnosus with capacity to translocate Char",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
41196050,PMC12710354,Metagenome-assembled genomes reveal microbial signatures and metabolic pathways linked to coronary artery disease,True,0,0,,0,1,A review of the evidence from metabolomics Microbial conversion of choline to trimethylamine requires a glycyl radical enzyme γ-Butyrobetaine is a proatherogenic intermediate in gut microbial metabolism of L-carnitine to TMAO Carnitine metabolism to trimethylamine by an unusual Rieske-type oxygenase,0,1,A review of the evidence from metabolomics Microbial conversion of choline to trimethylamine requires a glycyl radical enzyme γ-Butyrobetaine is a proatherogenic intermediate in gut microbial metabolism of L-carnitine to TMAO Carnitine metabolism to trimethylamine by an unusual Rieske-type oxygenase,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,A review of the evidence from metabolomics Microbial conversion of choline to trimethylamine requires a glycyl radical enzyme γ-Butyrobetaine is a proatherogenic intermediate in gut microbial metabolism of L-carnitine to TMAO Carnitine metabolism to trimethylamine by an unusual Rieske-type oxygenase,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,"Metabolic pathway analysis revealed significant urea cycle and L-citrulline biosynthesis enrichment in CAD cases, with Alistipes and Coprococcus as key contributors.",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
41191716,PMC12588535,Evaluating machine learning approaches for host prediction using H3 influenza genomic data,True,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,Dive into machine learning algorithms for influenza virus host prediction with hemagglutinin sequences Whole-Genome Sequence Approach and Phylogenomic Stratification Improve the Association Analysis of Mutations With Patient Data in Influenza Surveillance Whole-genome-based phylogenomic analysis of ,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
41182828,PMC12582532,"Pantoea graminicola sp. nov., a Gram-negative bacterium isolated from sweet corn (Zea mays L.) in the USA",True,1,1,The genome assembly and annotation were conducted in Bacterial and Viral Bioinformatics Resource Center (BV-BRC) using Comprehensive Genome Analysis Service.,0,1,The genome assembly and annotation were conducted in Bacterial and Viral Bioinformatics Resource Center (BV-BRC) using Comprehensive Genome Analysis Service.,0,1,The genome assembly and annotation were conducted in Bacterial and Viral Bioinformatics Resource Center (BV-BRC) using Comprehensive Genome Analysis Service.,0,0,,0,0,,0,0,,0,0,,0,0,,2,2,A phylogenomic tree was constructed using the BV-BRC Phylogenetic Tree Building service (https://www.bv-brc.org/app/PhylogeneticTree).,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,0,Analysis of type III secretion system The search for type III secretion system (T3SS) proteins was performed using the tblastn algorithm against the genomes in our Pantoea spp.,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
41171871,PMC13293302,Biodiscovery of Actinomycetota through metabolo-genomics reveals functional diversity across contrasting Mexican ecosystems,True,0,0,,0,0,,0,1,"strain C8S0, isolated from a highly oligotrophic sediment Introducing the Bacterial and Viral Bioinformatics Resource Center (BV-BRC): a resource combining PATRIC, IRD and ViPR Unicycler: resolving bacterial genome assemblies from short and long sequencing reads The RAST Server: rapid annotations us",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,"strain C8S0, isolated from a highly oligotrophic sediment Introducing the Bacterial and Viral Bioinformatics Resource Center (BV-BRC): a resource combining PATRIC, IRD and ViPR Unicycler: resolving bacterial genome assemblies from short and long sequencing reads The RAST Server: rapid annotations us",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
41171027,PMC12671207,High prevalence of multidrug-resistant Salmonella enterica in Thailand food markets: insights from complete genome and phenotypic characterization of ESBL-producing strains,True,0,0,,0,1,The reads were trimmed using Trim Galore v0.6.5dev and de novo assembled using SPAdes genome assembler v4.0.0 via BV-BRC web resource.,2,2,Assembled contigs were annotated using the RAST tool kit (RASTtk) by BV-BRC version 3.30.19.,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,A phylogenetic tree was constructed based on Codon Tree method in BV-BRC using Salmonella enterica subsp.,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,"current protocols in bioinformatics Introducing the bacterial and viral bioinformatics resource center (BV-BRC): a resource combining PATRIC, IRD and ViPR The galaxy platform for accessible, reproducible and collaborative biomedical analyses: 2018 update QUAST: quality assessment tool for genome ass",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,"current protocols in bioinformatics Introducing the bacterial and viral bioinformatics resource center (BV-BRC): a resource combining PATRIC, IRD and ViPR The galaxy platform for accessible, reproducible and collaborative biomedical analyses: 2018 update QUAST: quality assessment tool for genome ass",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
41170988,PMC12697122,"Draft genome sequence of Leptospira sp. SA-E8, isolated from a farmland soil",True,0,0,,0,1,"REFERENCES Isolation and identification of Leptospira species from bovines by rpoB and LipL41 genes based phylogenetic analysis FastQC: a quality control tool for high throughput sequence data Ultrafast one-pass FASTQ data preprocessing, quality control, and deduplication using fastp SPAdes: a new g",0,1,"REFERENCES Isolation and identification of Leptospira species from bovines by rpoB and LipL41 genes based phylogenetic analysis FastQC: a quality control tool for high throughput sequence data Ultrafast one-pass FASTQ data preprocessing, quality control, and deduplication using fastp SPAdes: a new g",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
41162893,PMC12574167,Unveiling meropenem resistance and co-resistance patterns in Klebsiella pneumoniae and Acinetobacter baumannii: a global genome analysis using ML/DL and association mining,True,0,0,,0,1,Materials and methods Data collection The assembled contig files of the KP and AB isolates were sourced from the Bacterial and Viral Bioinformatics Resource Center (BV-BRC) to perform large-scale genomic analyses to explore the role of AMR genes and associated mutations in meropenem resistance.,0,1,"Introducing the Bacterial and Viral Bioinformatics Resource Center (BV-BRC): a resource combining PATRIC, IRD and ViPR CARD 2020: antibiotic resistome surveillance with the comprehensive antibiotic resistance database Orione, a web-based framework for NGS analysis in microbiology Prokka: rapid proka",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
41159736,PMC12691633,Mutations in two-component signaling systems drive experimental evolution of tigecycline and colistin resistance in Acinetobacter baumannii,True,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,baumannii genomes were downloaded from the BV-BRC database along with metadata of interest (geography and multilocus sequence typing [MLST]).,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
41159104,PMC12555762,High serological barriers may contribute to restricted Influenza-A-virus transmission between pigs and humans,True,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
41157622,PMC12568263,Stockholm Paradigm in the Study of Influenza H1N1 Viruses: A New Approach to the Study of Zoonotic Risk Coupling Multiple Correspondence Analysis and Multi-Locus Phylogenies,True,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,"After that, we drew a two-gene tree containing the two segments and compared it to a full genome tree (with the eight segments of each strain).",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
41147614,PMC12560110,Comparative Genomics of the Endosymbiont Cardinium Causing Reproductive Manipulation in Encarsia Parasitoid Wasps,True,0,0,,0,1,References hybridSPAdes: An Algorithm for Hybrid Assembly of Short and Long Reads UniProt: The Universal Protein Knowledgebase in 2025 A Wolbachia Deubiquitylating Enzyme Induces Cytoplasmic Incompatibility The Fruitless Gene in Nasonia Displays Complex Sex‐Specific Splicing and Contains New Zinc Fi,0,0,,0,0,,1,0,The “Proteome Comparison” tool on the BV‐BRC webserver (Olson et al.,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,0,Secretion systems were predicted via BLASTp to components of the type VI secretion system (T6SSIV) and MacSyFinder (v.,0,0,,0,0,,0,0,,1,0,"Phylogenetic Trees A whole‐genome phylogenetic tree was built with all available Cardinium genomes, Amoebophilus asiaticus (the closest known relative to Cardinium), and Cytophaga hutchinsonii within the Cytophagales order, as an outgroup, using the “Bacterial Genome Tree” tool on BV‐BRC with 188 ge",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
41143417,PMC12671209,A chemostat-based model for growing bacterial biofilms,True,0,0,,0,2,Assembly was completed using the BV-BRC platform.,0,1,Subsequent annotation was completed using the RAST toolkit within BV-BRC.,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
41127251,PMC12539569,3D imaging-driven assembly of multispecies biofilms with antagonistic activity against undesirable bacteria,True,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,The phylogenetic tree was then constructed using the default codon tree method.,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
41125589,PMC12546727,Bacterial warfare is associated with virulence and antimicrobial resistance,True,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,Colicin and colicin immunity proteins were identified using BLASTp (Supplementary Tables 1 and 2) with open reading frames predicted using getORF.,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
41124041,PMC12574336,Challenging the paradigm: non-canonical exoprotease cheating in clinical Pseudomonas aeruginosa isolates,True,0,0,,0,1,"Wood (Resources, Writing – review & editing) References Temperate bacteriophages (Prophages) in Pseudomonas aeruginosa isolates belonging to the international Cystic fibrosis clone (CC274) KBase: the United States Department of Energy Systems Biology Knowledgebase Non-social adaptation defers a trag",2,2,"For the phylogenetic tree, the genomes were annotated using RAST tool kit (RASTtk) in the BV-BRC platform (Olson et al.).",0,0,,0,0,,0,0,,0,0,,0,0,,0,1,"For the phylogenetic tree, the genomes were annotated using RAST tool kit (RASTtk) in the BV-BRC platform (Olson et al.).",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,"Wood (Resources, Writing – review & editing) References Temperate bacteriophages (Prophages) in Pseudomonas aeruginosa isolates belonging to the international Cystic fibrosis clone (CC274) KBase: the United States Department of Energy Systems Biology Knowledgebase Non-social adaptation defers a trag",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
41117551,PMC12613927,Draft genome of Corynebacterium glycinophilum S209 isolated from healthy human skin,True,0,0,,0,2,"rev., isolated from putrefied banana Introducing the bacterial and viral bioinformatics resource center (BV-BRC): a resource combining PATRIC, IRD and ViPR Unicycler: resolving bacterial genome assemblies from short and long sequencing reads Pilon: an integrated tool for comprehensive microbial vari",0,1,"rev., isolated from putrefied banana Introducing the bacterial and viral bioinformatics resource center (BV-BRC): a resource combining PATRIC, IRD and ViPR Unicycler: resolving bacterial genome assemblies from short and long sequencing reads Pilon: an integrated tool for comprehensive microbial vari",0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
